"Date","Price","Open","High","Low","Vol.","Change %"
"May 17, 2018","8,014.9","8,340.0","8,449.0","7,960.0","1.57K","-3.89%"
"May 16, 2018","8,339.0","8,427.0","8,489.9","8,100.0","2.06K","-1.02%"
"May 15, 2018","8,425.0","8,677.0","8,838.2","8,395.4","1.82K","-2.23%"
"May 14, 2018","8,617.0","8,693.8","8,880.0","8,267.2","2.16K","-0.49%"
"May 13, 2018","8,659.2","8,472.8","8,743.0","8,329.1","1.44K","2.20%"
"May 12, 2018","8,472.8","8,404.1","8,647.0","8,180.0","3.04K","1.17%"
"May 11, 2018","8,375.0","9,000.2","9,012.5","8,354.2","4.73K","-6.95%"
"May 10, 2018","9,000.2","9,325.0","9,392.9","8,968.6","1.87K","-3.49%"
"May 09, 2018","9,326.1","9,209.5","9,377.0","8,953.4","1.41K","1.37%"
"May 08, 2018","9,200.0","9,364.0","9,469.4","9,050.0","1.76K","-2.05%"
"May 07, 2018","9,392.9","9,639.0","9,670.0","9,205.0","1.97K","-2.35%"
"May 06, 2018","9,619.0","9,850.0","9,980.0","9,419.9","1.96K","-2.36%"
"May 05, 2018","9,851.1","9,727.9","9,980.0","9,702.3","1.60K","1.44%"
"May 04, 2018","9,711.0","9,750.4","9,820.1","9,567.0","1.49K","-0.40%"
"May 03, 2018","9,750.3","9,238.0","9,814.0","9,165.0","2.52K","5.61%"
"May 02, 2018","9,232.4","9,082.5","9,284.1","8,992.0","1.35K","1.50%"
"May 01, 2018","9,096.0","9,254.0","9,254.0","8,829.0","2.66K","-1.37%"
"Apr 30, 2018","9,222.1","9,425.7","9,456.8","9,134.2","1.55K","-2.16%"
"Apr 29, 2018","9,425.7","9,350.0","9,560.0","9,190.0","1.79K","0.81%"
"Apr 28, 2018","9,350.0","8,940.0","9,437.1","8,889.0","2.35K","4.47%"
"Apr 27, 2018","8,950.0","9,285.0","9,377.0","8,920.5","2.86K","-3.30%"
"Apr 26, 2018","9,255.0","8,852.9","9,302.9","8,650.0","3.63K","4.40%"
"Apr 25, 2018","8,865.0","9,650.9","9,777.0","8,776.5","6.76K","-8.14%"
"Apr 24, 2018","9,651.0","8,935.0","9,732.3","8,897.3","3.56K","8.07%"
"Apr 23, 2018","8,930.0","8,805.0","8,993.9","8,774.2","1.41K","1.42%"
"Apr 22, 2018","8,805.0","8,887.7","9,026.0","8,751.0","2.24K","-1.18%"
"Apr 21, 2018","8,910.0","8,851.0","9,000.0","8,595.0","3.34K","0.67%"
"Apr 20, 2018","8,850.6","8,285.0","8,913.2","8,190.0","3.60K","7.06%"
"Apr 19, 2018","8,267.0","8,178.0","8,310.0","8,089.8","2.41K","1.09%"
"Apr 18, 2018","8,178.0","7,897.9","8,240.5","7,870.0","2.31K","3.55%"
"Apr 17, 2018","7,897.9","8,070.0","8,170.2","7,825.0","2.67K","-2.12%"
"Apr 16, 2018","8,068.8","8,350.0","8,412.6","7,887.0","3.21K","-3.47%"
"Apr 15, 2018","8,359.2","8,005.0","8,421.0","8,003.6","2.50K","4.42%"
"Apr 14, 2018","8,005.0","7,880.0","8,173.0","7,809.9","2.30K","1.88%"
"Apr 13, 2018","7,857.4","7,910.0","8,211.0","7,750.0","4.74K","-0.61%"
"Apr 12, 2018","7,905.8","6,974.0","7,970.0","6,740.0","8.41K","13.36%"
"Apr 11, 2018","6,974.0","6,850.0","6,980.0","6,789.0","2.00K","1.96%"
"Apr 10, 2018","6,840.0","6,769.0","6,890.0","6,659.8","1.90K","1.05%"
"Apr 09, 2018","6,769.0","7,023.0","7,173.0","6,623.0","3.15K","-3.36%"
"Apr 08, 2018","7,004.4","6,880.0","7,117.0","6,880.0","1.78K","1.97%"
"Apr 07, 2018","6,869.0","6,600.4","7,065.0","6,571.0","3.49K","4.12%"
"Apr 06, 2018","6,597.4","6,780.9","6,830.5","6,506.0","2.18K","-2.12%"
"Apr 05, 2018","6,740.0","6,803.5","6,899.4","6,568.8","3.72K","-0.93%"
"Apr 04, 2018","6,803.5","7,400.0","7,440.0","6,690.0","4.20K","-8.16%"
"Apr 03, 2018","7,407.8","7,068.0","7,498.0","7,002.0","3.46K","5.08%"
"Apr 02, 2018","7,050.0","6,810.0","7,119.6","6,760.0","2.57K","3.52%"
"Apr 01, 2018","6,810.0","6,911.0","7,031.4","6,441.0","3.61K","-1.46%"
"Mar 31, 2018","6,911.0","6,850.5","7,198.0","6,784.1","3.17K","0.61%"
"Mar 30, 2018","6,869.0","7,084.0","7,280.0","6,609.5","6.20K","-3.03%"
"Mar 29, 2018","7,084.0","7,950.0","7,968.0","6,914.5","5.95K","-10.93%"
"Mar 28, 2018","7,953.0","7,775.5","8,093.0","7,731.0","2.15K","2.34%"
"Mar 27, 2018","7,771.0","8,131.3","8,206.9","7,729.0","2.87K","-4.36%"
"Mar 26, 2018","8,125.0","8,465.0","8,510.6","7,850.0","3.65K","-4.03%"
"Mar 25, 2018","8,466.0","8,548.0","8,668.8","8,375.1","2.26K","-0.57%"
"Mar 24, 2018","8,514.5","8,900.0","8,993.4","8,514.5","2.93K","-4.25%"
"Mar 23, 2018","8,892.3","8,723.0","8,892.3","8,301.0","2.93K","1.92%"
"Mar 22, 2018","8,725.0","8,890.2","9,100.0","8,476.0","4.10K","-1.86%"
"Mar 21, 2018","8,890.0","8,903.0","9,178.0","8,738.0","3.88K","-0.54%"
"Mar 20, 2018","8,937.9","8,593.5","9,020.0","8,320.0","4.76K","3.83%"
"Mar 19, 2018","8,608.0","8,200.0","8,709.0","8,092.0","5.62K","4.98%"
"Mar 18, 2018","8,200.0","7,856.7","8,290.0","7,330.0","7.31K","4.37%"
"Mar 17, 2018","7,857.0","8,270.0","8,347.6","7,727.7","3.32K","-5.11%"
"Mar 16, 2018","8,280.1","8,292.9","8,599.1","7,913.0","4.52K","-0.15%"
"Mar 15, 2018","8,292.9","8,177.6","8,400.0","7,666.0","6.14K","1.27%"
"Mar 14, 2018","8,189.0","9,130.0","9,332.0","7,937.5","5.99K","-10.57%"
"Mar 13, 2018","9,156.9","9,150.4","9,448.0","8,850.0","3.65K","0.07%"
"Mar 12, 2018","9,150.4","9,555.0","9,889.1","8,809.2","5.19K","-4.09%"
"Mar 11, 2018","9,541.0","8,750.5","9,701.0","8,460.0","4.79K","9.03%"
"Mar 10, 2018","8,750.5","9,240.0","9,532.0","8,700.5","4.41K","-5.30%"
